Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
206	19.112024	2.803536	24.247246	13.344688	87.4	29.894928	145.0	33.0	1000.0	525664.0	0.08464798711755234	1.950644	0.4851398	3.2190738	-0.070879266	7.965765	5.330475	39.505863	-8.732768	2.0345052e-08	-0.0009672282	-1.6276042e-08	-0.00025640463	0.1805125	-0.08382137	27.299112	-14.524071	0	0	3.0	1.3238728	0.00074646145	6210000	25618.714792490005
207	19.53967	2.171806	24.472122	13.31958	78.933334	25.897146	148.0	7.0	1000.0	528032.0	0.08462051282051282	2.0109255	0.47500974	3.8107476	-0.01929124	8.821371	5.705609	38.105183	-0.50606525	-1.0172526e-08	-0.007230507	8.138021e-09	0.0010454183	0.14668658	-0.061662883	22.989767	-12.092002	0	0	79.0	1.3233169	0.004740915	6240000	25755.124161481857
208	19.748688	2.3292923	26.687927	16.071712	78.26667	28.635567	168.0	32.0	1000.0	530380.0	0.08459011164274322	2.0286028	0.46947235	3.4847188	-0.0931264	8.099318	5.273938	36.338917	-2.2944043	-6.612142e-09	-0.0073417993	0.0	-0.0054016113	0.15789144	-0.06812868	20.61958	-10.589236	0	0	79.0	1.3105102	0.004890096	6270000	25891.75882768631
209	19.379341	2.1406996	22.61458	14.623475	79.3	35.50789	178.0	26.0	1000.0	532759.0	0.08456492063492063	2.0193033	0.4937047	3.4593403	0.2186527	8.070902	5.311604	36.023403	-5.2978992	-2.0345052e-09	-0.008082581	1.6276042e-08	-0.002308423	0.16099226	-0.06919689	25.295301	-13.522311	0	0	79.0	1.3011131	0.005109025	6300000	26028.252195119858
210	18.838766	2.4890072	25.175112	14.211186	83.833336	24.045904	126.0	40.0	1000.0	535274.0	0.08456145339652449	1.9638814	0.49657488	3.9221056	0.07246554	8.150122	5.880079	41.319912	-5.1591787	-8.138021e-09	-0.0073973197	8.138021e-09	0.0008234863	0.16677158	-0.08003125	21.902115	-11.787984	0	0	79.0	1.2797456	0.0054421336	6330000	26164.442232370377
211	19.732504	2.1532605	24.966354	14.9412775	89.566666	30.617731	154.0	18.0	1000.0	537961.0	0.08458506289308176	1.9540753	0.46949786	3.608927	-0.09192017	8.596268	5.775303	36.856472	-4.0170255	-3.5603842e-09	-0.0074382587	-8.138021e-09	-0.0014482259	0.17755792	-0.07781894	24.970034	-12.516344	0	0	79.0	1.2448025	0.00518435	6360000	26300.824746847153
212	19.330614	2.1941063	24.370495	15.15733	80.7	27.184738	142.0	25.0	1000.0	540382.0	0.08456682316118935	2.0229576	0.48885536	3.5628164	-0.03212358	8.556529	5.5742145	38.957066	-2.8274453	3.0517577e-09	0.0026390096	1.2207031e-08	3.1650798e-05	0.15742314	-0.0626317	22.061417	-11.480724	0	0	4.0	1.2198637	0.012591371	6390000	26423.7596783638
213	19.852484	1.9612719	23.991796	16.218401	80.53333	29.409447	166.0	23.0	1000.0	542798.0	0.08454797507788162	2.0076451	0.47224578	3.2412732	-0.09791335	8.621313	5.372515	36.41282	-2.7159061	-8.138021e-09	-0.00048715412	8.138021e-09	-0.0016841268	0.16907486	-0.06882874	19.954546	-10.24405	0	0	1.0	1.2193284	0.003741716	6420000	26545.60270023346
214	18.766563	4.2382517	26.173094	1.2107073	85.4	37.624992	170.0	0.0	1000.0	545360.0	0.08455193798449612	2.0022902	0.51810205	3.7129893	-0.3256642	8.1835	5.573687	39.473686	-2.329394	-2.0345052e-09	-0.00033455607	8.138021e-09	0.00027908527	0.24827048	-0.14095044	24.261507	-12.545207	0	0	1.0	1.2189417	0.0011038142	6450000	26667.579768896103
215	19.612007	1.5947691	24.194506	16.548826	86.2	35.275486	166.0	27.0	1000.0	547946.0	0.08455956790123456	2.0099616	0.49599826	4.131564	-0.82091266	9.195012	5.5952463	37.89252	-3.043651	-1.5258789e-09	0.0018631576	3.2552084e-08	-0.00024181315	0.15596133	-0.076969646	24.552546	-12.962569	0	0	1.0	1.2188781	0.008765257	6480000	26789.677654266357
216	19.69865	2.4010012	24.756256	15.555138	81.6	30.69267	152.0	8.0	1000.0	550394.0	0.08454592933947773	2.012104	0.46865863	3.545633	0.23677236	8.849461	5.262982	34.778805	-4.313552	-2.5431315e-09	-0.00025222983	-6.1035155e-09	0.002073588	0.1741935	-0.071410984	23.586777	-12.1983185	0	0	1.0	1.2189751	0.0043648244	6510000	26912.23623919487
217	19.083088	2.0220804	23.993517	14.573241	75.46667	29.556425	154.0	17.0	1000.0	552658.0	0.08450428134556574	2.0186276	0.5023931	3.4955778	0.107856184	8.17054	5.475016	32.989826	-2.9047108	-4.577637e-09	-0.00073733873	2.2379558e-08	0.0021287252	0.1562876	-0.06274144	20.996449	-10.693631	0	0	1.0	1.2191682	0.00304793	6540000	27034.603348970413
218	19.360756	2.7063255	23.180191	11.898682	73.03333	34.279716	134.0	13.0	1000.0	554849.0	0.08445190258751903	1.9726073	0.48882928	3.5463758	-0.03732635	7.287465	5.14749	35.642483	-5.6358705	-1.1698405e-08	-0.00050986966	-5.086263e-09	-1.4720663e-05	0.15698008	-0.06877646	18.477238	-8.514446	0	0	1.0	1.2194383	0.0016382375	6570000	27156.620976924896
219	19.985628	2.311908	23.576344	15.197068	95.9	38.48753	172.0	46.0	1000.0	557726.0	0.0845039393939394	2.0513635	0.4699713	3.4039886	0.071246356	8.989671	5.5312157	36.458374	-2.9512775	-6.1035155e-09	3.0952964e-05	-2.0345052e-08	0.00026768798	0.15731016	-0.058084816	27.60326	-13.503742	0	0	1.0	1.2199988	0.0046153576	6600000	27279.354526758194
220	20.589891	2.220946	24.429441	16.25599	84.13333	27.251585	140.0	41.0	1000.0	560250.0	0.08450226244343892	2.0957396	0.47135806	3.646287	-0.011338893	9.130822	5.6192207	37.9043	-0.81776357	-8.138021e-09	-0.0005329529	0.0	-0.0014763183	0.15373105	-0.068035915	22.03797	-10.228178	0	0	1.0	1.2207255	0.003863038	6630000	27399.188534498215
221	20.029707	2.4321904	25.056562	15.067451	82.166664	36.001926	150.0	0.0	1000.0	562715.0	0.08449174174174175	2.0893474	0.4794188	3.3511887	-0.029981477	8.651506	5.5401206	36.003723	-3.7929177	-1.2207031e-08	-0.00050853984	0.0	-0.00059356284	0.15750264	-0.066055104	23.513508	-10.824012	0	0	1.0	1.2214966	0.0013133477	6660000	27521.694990873337
222	19.802763	2.4110775	25.519192	15.092602	77.4	27.345444	144.0	23.0	1000.0	565037.0	0.08445994020926756	2.0565507	0.48964328	4.003983	0.23898761	8.177306	5.5752096	37.075645	-4.798795	-8.138021e-09	-0.00078437297	-2.0345052e-08	0.0011349182	0.17932652	-0.0740928	22.54912	-10.722963	0	0	1.0	1.2221501	0.001137143	6690000	27644.433121442795
223	19.64496	3.0068846	24.464956	12.223746	82.833336	38.800415	197.0	22.0	1000.0	567522.0	0.08445267857142857	2.0420573	0.50468904	3.5339038	0.06420022	8.053023	5.6872134	38.08856	-2.2711713	-6.1035155e-09	-0.0009367391	1.6276042e-08	-2.804362e-05	0.19992028	-0.08725831	25.117487	-12.663018	0	0	1.0	1.2226026	0.0019733543	6720000	27766.832504034042
224	19.066267	2.1902525	23.648056	14.516723	79.566666	31.469229	167.0	15.0	1000.0	569909.0	0.08443096296296296	2.048765	0.46348047	3.3178382	0.02564206	8.9038925	5.7517524	38.05626	-3.2258377	8.138021e-09	-0.0007035116	2.4414062e-08	0.001526949	0.14157876	-0.056429043	20.590204	-10.025742	0	0	1.0	1.2230058	0.0047240695	6750000	27888.897745609283
225	19.515282	2.719452	25.831484	15.082078	77.933334	27.080046	134.0	25.0	1000.0	572247.0	0.08440221238938053	1.9727888	0.48569155	3.7128775	0.16273654	8.095907	5.5373116	38.08404	-5.8682127	1.2715658e-08	-0.00033667858	-2.4414062e-08	-0.000185555	0.17387936	-0.073818795	20.980646	-10.459223	0	0	1.0	1.223292	0.005373056	6780000	28011.09568142891
226	19.37756	2.230944	25.370235	15.795498	88.1	27.921738	178.0	42.0	1000.0	574890.0	0.08441850220264317	2.0109332	0.49989542	3.8565109	0.04689972	8.980615	5.4270062	37.017735	-2.2577553	2.5431315e-09	-0.00029653066	5.5948894e-09	0.0006835902	0.16336982	-0.066204846	22.553646	-10.554056	0	0	1.0	1.2236056	0.0008889683	6810000	28133.368624210358
227	18.74687	2.255296	24.712524	15.102462	82.4	29.741777	157.0	24.0	1000.0	577362.0	0.08440964912280702	1.9959464	0.49136102	3.5319862	0.12899804	9.063207	5.350651	41.07362	-1.3945804	4.0690105e-09	-0.0008122355	4.0690104e-08	-0.0007560384	0.15959632	-0.062047206	23.208824	-11.208514	0	0	1.0	1.2239541	0.0032866888	6840000	28255.768196105957
228	19.6287	2.3908334	24.38182	15.656362	80.26667	33.098774	160.0	36.0	1000.0	579770.0	0.08439155749636099	1.9580654	0.45688498	3.4392846	0.293262	8.856819	5.772048	47.843086	-3.8057888	-8.138021e-09	-0.00074495596	2.0345052e-08	0.0002256429	0.17513882	-0.07834968	23.156187	-11.632137	0	0	1.0	1.2243402	0.0007050383	6870000	28378.344393014908
229	19.223915	2.3901036	25.825365	14.432001	83.3	32.572124	144.0	23.0	1000.0	582269.0	0.0843868115942029	1.9862794	0.47370422	3.7743566	0.1859053	8.06824	5.536171	39.302776	-2.18763	9.155274e-09	-0.0005895131	-5.900065e-08	-0.0006761332	0.161199	-0.06751021	21.526937	-10.170811	0	0	1.0	1.224728	0.0028815481	6900000	28500.857110738754
230	20.838259	2.279107	26.86303	16.391565	81.46667	36.218536	149.0	21.0	1000.0	584713.0	0.08437417027417027	2.0438092	0.45609054	3.7667985	0.22187355	8.552065	5.607775	39.92941	-2.9036224	0.0	-0.0004986374	1.8310548e-08	-0.000475354	0.1928839	-0.08455152	23.34326	-11.156107	0	0	1.0	1.2250477	0.00052442704	6930000	28623.874697208405
231	20.401423	1.9733541	23.949398	16.341908	74.3	31.45171	167.0	29.0	1000.0	586942.0	0.08433074712643678	2.112148	0.4764712	4.1314683	0.24185775	8.03415	5.148214	34.23373	-2.728818	2.0345052e-09	-0.0006512502	0.0	0.0014327149	0.1481115	-0.051334746	19.616798	-9.925844	0	0	1.0	1.2253666	0.0020229318	6960000	28746.29730772972
232	19.146185	2.520471	23.478743	12.735738	72.166664	31.050587	146.0	30.0	1000.0	589107.0	0.08427854077253219	2.037057	0.46908456	3.6754196	0.050339125	7.3833303	5.0978622	35.328022	-5.2068467	-8.138021e-09	-0.00079827424	-2.0345052e-08	0.000716683	0.15874255	-0.0673169	19.87354	-9.835812	0	0	1.0	1.2256291	0.0012585777	6990000	28868.186012983322
233	19.11146	2.9858096	24.084364	9.247989	90.76667	35.647987	162.0	4.0	1000.0	591830.0	0.0843062678062678	1.9500899	0.47507018	3.078973	0.042191997	8.240578	5.6335626	34.322895	-4.465587	6.1035155e-09	-0.00037071737	-3.6621095e-08	-0.0008797933	0.18192528	-0.07507563	24.7802	-11.763741	0	0	1.0	1.2259763	0.00038987352	7020000	28990.44506931305
234	19.71283	2.1499867	24.27651	15.821442	78.1	33.1475	161.0	22.0	1000.0	594173.0	0.08427985815602837	1.9955319	0.46824673	3.2657552	-0.13616338	8.9161	5.741437	36.76251	-1.9719647	1.5767416e-08	-0.0017036392	-1.2207031e-08	0.00014299317	0.18677425	-0.06892566	21.186657	-9.4105	0	0	1.0	1.2267718	0.0019890605	7050000	29112.843136310577
235	19.59007	1.9979802	23.229158	15.046489	71.03333	30.776056	149.0	13.0	1000.0	596304.0	0.08422372881355933	2.0257714	0.47985935	3.520778	0.023440726	8.161763	5.180142	35.613495	-3.2395701	0.0	-0.0004751709	-3.2552084e-08	-5.965169e-05	0.16546758	-0.0650831	18.532652	-8.440159	0	0	1.0	1.2274842	0.00048985134	7080000	29235.10044670105
236	19.610119	2.1132011	24.162546	15.849896	90.566666	32.367355	167.0	42.0	1000.0	599021.0	0.08425049226441632	2.0324416	0.4724896	3.4753006	-0.2009372	8.21746	5.4922423	39.900536	-2.521206	-6.612142e-09	-0.0006856491	-1.6276042e-08	0.00030378826	0.1520363	-0.061526217	23.899559	-10.765688	0	0	1.0	1.2279677	0.00076854654	7110000	29357.45581316948
237	19.421377	2.1062624	23.705849	14.669986	78.566666	33.0562	149.0	0.0	1000.0	601378.0	0.0842266106442577	2.007036	0.4721175	3.5211713	-0.19777384	8.645928	5.544602	39.022903	-4.9556456	-9.6639e-09	-0.0007723684	-8.138021e-09	0.00060264894	0.13427648	-0.057609342	20.172918	-9.394291	0	0	1.0	1.2282169	0.0008926837	7140000	29480.092881202698
238	18.97242	3.3767385	25.831686	6.23794	90.4	35.443478	158.0	9.0	1000.0	604090.0	0.08425244072524407	1.9830122	0.49401134	3.4289286	-0.031165991	8.169978	5.73672	46.503437	-7.9313965	1.4241537e-08	-0.00038969726	4.4759116e-08	-0.00021767171	0.20657408	-0.114063926	25.393309	-11.338753	0	0	1.0	1.2281382	0.00041437385	7170000	29602.490208148956
239	19.331194	3.164663	27.642729	14.76611	72.5	28.138645	127.0	15.0	1000.0	606265.0	0.08420347222222223	1.9842297	0.46868902	3.2755997	0.053424932	8.569097	5.269993	36.58776	-3.319376	-2.2379558e-08	-0.00069468794	-4.0690105e-09	-0.00045681966	0.18223858	-0.06887413	21.954884	-11.000496	0	0	1.0	1.2281607	0.001279297	7200000	29724.499167203903
240	19.610945	2.4380436	27.263136	14.788439	75.933334	34.759106	155.0	21.0	1000.0	608543.0	0.08416915629322268	1.9956133	0.50344735	3.6665504	-0.1986358	7.947864	5.071915	35.459003	-2.912627	-1.4241537e-08	-0.0073858513	3.0517577e-09	-0.0009562164	0.1781612	-0.08628189	21.888706	-10.635512	0	0	79.0	1.2283041	0.0050233603	7230000	29860.43665099144
241	20.231066	2.5826495	24.62723	15.057187	80.933334	33.784546	153.0	17.0	1000.0	610971.0	0.08415578512396694	2.0190203	0.4606681	3.8352628	0.14286217	7.8772006	5.2395477	41.145515	-0.73238254	8.138021e-09	-0.0074266843	0.0	-0.0017344777	0.20212944	-0.078443445	21.333023	-9.909517	0	0	79.0	1.2056649	0.005389633	7260000	29996.482395410538
242	19.787773	2.6183095	26.55166	14.447956	77.166664	23.626371	127.0	39.0	1000.0	613286.0	0.08412702331961591	2.0568008	0.4712217	3.69658	0.16073436	8.034219	5.112001	35.170708	-3.2688065	-1.0172526e-09	-0.007112485	-2.0345052e-09	0.0023106507	0.1600461	-0.06338466	17.94305	-7.9551535	0	0	79.0	1.182147	0.004791785	7290000	30132.562972307205
243	19.541094	2.6090918	25.853916	13.867069	76.23333	29.248	137.0	30.0	1000.0	615573.0	0.08409467213114755	2.0323207	0.5069855	3.7546794	0.11442124	7.913918	5.2439156	37.346344	-6.21466	-1.4241537e-08	-0.007678031	-2.0345052e-08	0.00089910487	0.19710602	-0.09934975	17.901981	-8.064528	0	0	79.0	1.1682408	0.004829088	7320000	30268.90963602066
244	19.80263	2.4885402	24.376501	14.429966	74.166664	28.060747	148.0	20.0	1000.0	617798.0	0.08405414965986395	2.0201259	0.47738934	3.2955356	0.18939695	7.706585	5.1964693	36.913113	-2.3960152	4.0690105e-09	-0.008240228	-4.0690104e-08	0.0011694885	0.16327812	-0.06725138	18.24407	-9.015022	0	0	79.0	1.1581714	0.0056319875	7350000	30405.20742869377
245	19.56824	2.2008994	25.911135	15.142725	74.73333	30.946117	137.0	2.0	1000.0	620040.0	0.08401626016260162	2.0115645	0.46879974	3.4323106	0.15004736	7.6363835	5.1186624	33.955364	-2.5658011	-1.6276042e-08	-0.008291076	-1.0172526e-08	-0.0022602275	0.14630932	-0.054008365	21.130623	-10.216838	0	0	79.0	1.1293583	0.005575138	7380000	30541.551509857178
246	19.825222	2.6561549	27.12539	15.867948	86.7	34.11954	144.0	24.0	1000.0	622641.0	0.08402712550607287	1.9910274	0.46244246	3.6513913	0.2099971	8.117624	5.61494	36.956398	-3.0156908	-5.086263e-09	0.0040350016	-1.2207031e-08	-0.0019290405	0.17249033	-0.06741931	22.475029	-10.85975	0	0	6.0	1.0921316	0.009509212	7410000	30664.69660425186
247	20.109547	2.1970134	25.939701	15.962224	85.13333	32.844822	151.0	15.0	1000.0	625195.0	0.08403158602150537	2.0478187	0.48786473	3.7557077	-0.7220267	8.613973	5.6374946	39.43316	-4.0124345	8.138021e-09	0.001111793	2.8483074e-08	-0.0014033468	0.18791755	-0.08627814	26.394224	-13.636222	0	0	1.0	1.0929202	0.004889568	7440000	30787.089388370514
248	18.948187	2.4472845	24.431993	13.767334	79.1	30.448153	173.0	28.0	1000.0	627568.0	0.08401178045515395	2.0314386	0.49688318	3.491838	-0.40772197	8.684044	5.8179665	39.632042	-1.8070018	-1.0172526e-08	-0.0002615458	-3.86556e-08	0.0007919464	0.17389327	-0.07882825	21.880081	-10.649035	0	0	1.0	1.093106	0.0004540954	7470000	30909.43412709236
249	19.610868	2.3470213	24.259233	15.144753	82.166664	31.681839	162.0	17.0	1000.0	630033.0	0.0840044	1.9699844	0.47009242	3.5826662	0.12589206	8.057723	5.0740814	36.578033	-2.4585176	-1.8310548e-08	-0.00037260642	2.4414062e-08	-0.00085673825	0.16397762	-0.06363818	20.972878	-10.535246	0	0	1.0	1.0936499	0.0025422394	7500000	31031.373492479324
250	19.305567	2.2062578	25.09366	15.420994	70.066666	34.85009	142.0	0.0	1000.0	632135.0	0.08394887118193892	2.0235837	0.4800647	3.1899285	0.34208193	7.998506	5.0593414	37.278778	-2.994359	4.0690105e-09	4.2907714e-06	-2.0345052e-08	-0.00060044555	0.16251098	-0.05504906	23.497997	-12.0863285	0	0	1.0	1.0946076	0.003401451	7530000	31153.922784805298
251	19.802824	2.357446	25.892485	15.702395	94.46667	42.244312	186.0	0.0	1000.0	634969.0	0.08399060846560846	2.0122693	0.47756547	3.7483206	-0.17177734	8.349679	5.5228987	36.23942	-4.1838355	6.1035155e-09	-0.0010147542	-1.2207031e-08	-0.0001351949	0.18619466	-0.06690355	27.325659	-14.494694	0	0	1.0	1.0956717	0.0014441193	7560000	31276.60577774048
252	19.920866	3.094524	25.703257	10.7699	84.23333	30.859558	132.0	6.0	1000.0	637496.0	0.08399156785243742	2.0268986	0.4734196	3.387042	-0.21116032	9.430507	5.6079497	37.17447	-1.8239782	8.138021e-09	-0.0007995443	1.6276042e-08	-0.0003823283	0.19620772	-0.08340707	22.926458	-11.359353	0	0	1.0	1.0967933	0.0018708212	7590000	31398.32694864273
253	19.93833	2.4677856	24.765846	14.09468	77.53333	43.58343	168.0	0.0	1000.0	639822.0	0.08396614173228346	2.022013	0.4724442	3.8922765	0.17313851	8.393429	5.630668	38.74523	-3.8369596	6.1035155e-09	-0.0008847575	0.0	-0.0013013021	0.18179883	-0.08509446	22.57232	-10.175039	0	0	1.0	1.0979242	0.0021135006	7620000	31520.762313604355
254	19.35824	1.5716678	22.956053	16.399265	72.3	27.554976	127.0	25.0	1000.0	641991.0	0.08392039215686274	2.0524054	0.52347463	3.6623232	0.15107271	7.862977	5.8195357	33.637302	-1.9960892	6.1035155e-09	-0.0001709086	-1.8310548e-08	-0.00050814205	0.16300449	-0.08639771	19.847359	-10.467811	0	0	1.0	1.0989015	0.0005677863	7650000	31642.925127506256
255	19.14841	2.2675016	24.930323	15.10215	78.066666	31.13833	129.0	0.0	1000.0	644333.0	0.08389752604166667	1.9805114	0.4549604	3.6734314	-0.0023306478	7.658266	5.154883	31.323683	-2.9911253	-6.1035155e-09	-0.0007635742	-2.2379558e-08	-0.00027197672	0.15081465	-0.061699435	19.782171	-9.360704	0	0	1.0	1.0998251	0.0009092289	7680000	31764.942945480347
256	19.149544	2.799341	24.565634	14.638217	80.4	33.2662	150.0	21.0	1000.0	646745.0	0.08388391699092088	1.9856333	0.48791978	3.1355493	-0.004138937	8.389959	5.462687	38.09723	-2.6329389	-2.339681e-08	-0.00032972108	-3.2552084e-08	-0.00018040364	0.17158687	-0.06729719	21.202784	-9.677056	0	0	1.0	1.1009505	0.0013466912	7710000	31887.211849451065
257	19.057467	2.5317738	24.336248	14.260687	78.3	29.149214	130.0	32.0	1000.0	649094.0	0.08386227390180878	1.9941777	0.50252134	3.7984712	-0.2592513	7.7620363	5.2385373	42.25544	-1.7879856	-8.138021e-09	-0.00074455363	2.6448568e-08	-0.0014742493	0.16050546	-0.067665234	22.026756	-9.858786	0	0	1.0	1.1019683	0.0010944229	7740000	32009.391553640366
258	19.704945	2.3061547	25.296349	14.70293	82.4	28.372053	141.0	35.0	1000.0	651566.0	0.08385662805662805	1.994968	0.4825959	3.5186183	-0.03535699	7.995087	5.291827	36.363	-1.8874891	-6.1035155e-09	-0.0011454489	2.0345052e-08	-0.0022441691	0.16200802	-0.06285276	20.054438	-8.843335	0	0	1.0	1.1028423	0.0029838535	7770000	32131.544947385788
259	20.203602	2.2667181	23.953516	14.849509	69.166664	32.118618	170.0	20.0	1000.0	653641.0	0.08380012820512821	2.026136	0.46799102	3.5110996	-0.026144238	8.253481	5.190823	36.252388	-4.2332582	-2.0345052e-09	-0.0007827606	0.0	0.00016044921	0.16797848	-0.07733293	20.805674	-9.35741	0	0	1.0	1.103665	0.0018573515	7800000	32253.96679830551
260	20.226149	2.9913104	27.62497	13.929024	84.7	33.05062	145.0	33.0	1000.0	656182.0	0.08380357598978289	2.0904102	0.48176852	3.7413106	-0.0068614706	7.8461804	5.425996	33.04477	-4.499127	9.6639e-09	-0.00026085257	-8.138021e-09	-0.0012763102	0.17472455	-0.083526775	20.652805	-9.168299	0	0	1.0	1.1045222	0.0042621493	7830000	32376.53692293167
261	19.540796	2.215123	23.821898	14.338341	85.63333	34.66553	154.0	32.0	1000.0	658751.0	0.08381055979643766	2.049805	0.49093404	3.7395093	0.021454718	8.971169	5.5786805	39.86606	-3.3175993	9.155274e-09	-0.00010815836	-3.051758e-08	0.0011627441	0.16721576	-0.0761848	26.71045	-13.119244	0	0	1.0	1.1055443	0.003343629	7860000	32498.653075933456
262	18.789326	2.2670872	23.608503	14.080185	73.3	33.83504	159.0	0.0	1000.0	660950.0	0.08377059569074778	2.0171437	0.5089795	3.3865268	-0.24042234	8.054007	5.2282205	35.879982	-4.414719	1.8310548e-08	0.0011592306	1.2207031e-08	-0.0026518432	0.17058535	-0.07339235	21.026491	-10.328456	0	0	1.0	1.1065879	0.006214042	7890000	32620.940701961517
263	19.446611	2.376724	24.35981	13.94367	80.833336	35.218445	168.0	23.0	1000.0	663375.0	0.0837594696969697	1.9736276	0.4771884	3.639895	-0.34032446	7.7632155	5.288605	33.269466	-2.1919475	0.0	0.0010162262	8.138021e-09	-0.00055908	0.13783446	-0.052017264	22.101725	-9.413322	0	0	1.0	1.1076751	0.005750236	7920000	32743.325268030167
264	19.76053	2.0030806	22.982693	15.289194	73.933334	37.573868	145.0	16.0	1000.0	665593.0	0.08372238993710691	1.981722	0.47643307	3.2185662	-0.36106053	8.063046	5.4392996	37.074417	-1.2136276	5.5948894e-09	-1.7220307e-05	8.138021e-08	-0.0011062989	0.16795975	-0.066405825	24.037079	-11.729951	0	0	1.0	1.1088446	0.0037806015	7950000	32865.81656241417
265	19.583677	1.8618749	23.021849	15.638299	82.63333	38.45212	169.0	16.0	1000.0	668072.0	0.08371829573934837	2.0158103	0.47286028	3.4633434	0.1850341	8.265633	5.6290994	36.708733	-2.3908381	1.4241537e-08	-0.0004557495	2.0345052e-08	0.000565391	0.17212652	-0.06756669	24.543505	-11.038817	0	0	1.0	1.1099792	0.0019602836	7980000	32988.05264163017
266	19.581236	2.2594035	25.1063	15.920953	83.3	28.117788	128.0	0.0	1000.0	670571.0	0.0837167290886392	2.0163474	0.46574175	3.884445	-0.112854995	8.3424835	5.6642375	41.772156	-4.5025444	-1.1189779e-08	-0.0008550232	4.0690105e-09	0.00046429035	0.14541042	-0.04680278	22.721937	-9.978405	0	0	1.0	1.1109939	0.0018308593	8010000	33110.445402145386
267	20.107365	2.3095095	25.692883	16.99142	76.46667	35.83735	158.0	15.0	1000.0	672865.0	0.08368967661691543	2.0207634	0.45274985	3.5891523	0.108893804	8.438545	5.2084904	38.001377	-2.7413197	8.138021e-09	-0.00054324034	-2.0345052e-09	-0.001231482	0.16764598	-0.057790816	20.625025	-9.582691	0	0	1.0	1.1121002	0.0015834745	8040000	33232.86866569519
268	19.051659	2.0055575	23.78991	15.391724	83.1	36.10942	163.0	24.0	1000.0	675358.0	0.08368748451053283	2.0695262	0.46659544	4.295079	0.17000079	8.415882	5.486773	42.17454	-5.353421	-3.5603842e-09	-0.001526978	-3.051758e-08	0.0004017568	0.13151528	-0.051100716	23.012798	-10.557616	0	0	1.0	1.1131644	0.002174906	8070000	33355.01626443863
269	20.197147	2.353208	24.987696	16.209557	71.666664	32.413303	131.0	0.0	1000.0	677508.0	0.08364296296296296	1.9980801	0.4478539	3.537641	0.18144353	7.6931467	5.7787204	37.699276	-3.9557528	8.138021e-09	-0.00022823282	1.6276042e-08	0.0009327474	0.16931991	-0.059799798	23.422817	-11.150748	0	0	1.0	1.1142697	0.0010611049	8100000	33477.44538331032
270	19.391483	2.3566744	26.424051	15.920892	69.1	30.032595	132.0	13.0	1000.0	679581.0	0.08358929889298893	2.05603	0.4821386	3.5786324	0.2692619	7.1187243	5.4029937	35.475883	-4.405297	1.0172526e-09	-0.00069324847	-1.8310548e-08	0.0038585693	0.16425984	-0.06764735	19.985773	-9.348663	0	0	1.0	1.1153966	0.0051818453	8130000	33599.67007088661
271	19.21983	1.9548444	22.580055	14.876146	62.7	32.230576	121.0	0.0	1000.0	681462.0	0.0835125	1.9644332	0.45648924	3.5695326	-0.034442164	6.8398604	4.9869146	31.976425	-6.685014	-1.0172526e-08	-0.00062092283	3.560384e-08	-0.0005059113	0.12957342	-0.04488731	19.836538	-8.954508	0	0	1.0	1.1165364	0.0008508524	8160000	33721.899944067
272	19.730326	2.1794138	24.697294	16.168821	71.7	21.463379	120.0	35.0	1000.0	683613.0	0.08346923076923077	2.009111	0.46839994	3.5698445	0.21820253	7.1556635	5.2439146	38.09164	-4.7433257	-1.0172526e-09	-0.0004821706	3.2552084e-08	-0.0005343058	0.15449604	-0.060843296	18.926365	-8.386454	0	0	1.0	1.1175666	0.001148538	8190000	33844.340697050095
273	20.006035	2.1349688	24.01853	15.479029	74.8	31.222216	144.0	0.0	1000.0	685857.0	0.08343759124087591	2.018818	0.457592	3.4606662	-0.17619576	7.5220647	4.7653456	30.235382	-2.4861658	2.7974447e-09	-0.0006220812	-1.6276042e-08	-0.00089345296	0.13145673	-0.050790243	19.018538	-7.924061	0	0	1.0	1.1184826	0.0034452935	8220000	33966.343598365784
274	19.104755	2.0914614	22.734913	14.986192	78.73333	28.147154	137.0	35.0	1000.0	688219.0	0.08342048484848485	2.0538034	0.47162706	3.4267943	0.07242869	7.8904896	5.1229115	35.056946	-3.6362307	1.0172526e-08	-0.00037817383	-1.2207031e-08	-0.000771525	0.13620019	-0.054631583	20.074093	-8.9429035	0	0	1.0	1.119271	0.0006210665	8250000	34088.617326021194
275	20.353817	2.0899763	24.27232	15.421844	72.066666	28.618101	175.0	21.0	1000.0	690381.0	0.08337934782608696	2.034225	0.4384528	3.389376	0.32004216	7.8977194	5.1828723	41.56687	-1.0097888	-6.1035155e-09	-0.0005466634	-2.4414062e-08	-0.00092958176	0.13654116	-0.04583805	20.37373	-9.254542	0	0	1.0	1.1202543	0.0004556626	8280000	34211.04856300354
